epoch,train_loss,val_loss
1,1.13674863,1.06399432
2,1.05606347,1.10160121
3,1.03333521,1.05564767
4,1.01355796,1.08533623
5,0.99411191,1.12005783
6,0.98042306,1.06782489
7,0.96766401,1.01022730
8,0.95555219,1.02334382
9,0.94461811,0.97091004
10,0.93322221,0.97369955
11,0.91684341,0.96603143
12,0.91497096,0.96264357
13,0.89195585,0.95229620
14,0.88944460,1.04174185
15,0.87827910,0.94963228
16,0.86973933,0.88818941
17,0.85147125,0.88134264
18,0.83959720,0.91495063
19,0.82848193,0.87763644
20,0.82748431,0.87225345
21,0.82295364,0.85581376
22,0.81025098,0.97594409
23,0.82690694,0.81144600
24,0.80389707,0.81188141
25,0.78923285,0.85438318
26,0.78833970,0.97636936
27,0.77713353,0.81993798
28,0.75761873,0.82718412
29,0.77654437,1.03030186
30,0.75811874,0.94198347
31,0.75576540,0.82783612
32,0.76689515,0.80235655
33,0.74788528,1.01270076
34,0.73630154,0.78994984
35,0.74232177,0.79506110
36,0.73960628,0.79121673
37,0.73173915,0.80661475
38,0.71913854,0.81705525
39,0.72065624,0.75899086
40,0.70959594,0.94091067
41,0.71048984,0.89155025
42,0.69243948,0.88580405
43,0.69852027,1.11877920
44,0.71017924,0.81865902
45,0.69268931,0.97109291
46,0.67312181,0.86386359
47,0.67890641,0.81595782
48,0.70207432,0.78004691
49,0.67617492,0.94312837
50,0.66427439,0.78765799
51,0.68229005,0.74373162
52,0.64439731,0.90213479
53,0.67474484,0.72169386
54,0.66433404,0.76973960
55,0.64821140,1.05713281
56,0.64878062,0.73117888
57,0.63388891,0.73786172
58,0.65437019,0.78564907
59,0.62410108,0.73331518
60,0.63696255,0.92730780
61,0.63016579,0.90060138
62,0.65042562,0.82911270
63,0.61367768,0.80059349
64,0.61305764,0.76518388
65,0.63161356,1.14192126
66,0.60027557,0.70823078
67,0.63117200,0.76428951
68,0.62611025,0.70760115
69,0.60994071,0.72013847
70,0.59590336,0.73742546
71,0.59045724,0.77127478
72,0.58490109,0.75345681
73,0.58795837,0.74327868
74,0.56794928,0.66697959
75,0.59427824,0.71922642
76,0.59551317,1.25793808
77,0.62450538,0.99647408
78,0.58645398,0.68427613
79,0.58470737,0.72653774
80,0.57013840,0.76271179
81,0.57639088,0.72039974
82,0.55816321,1.00257883
83,0.54458488,1.08674013
84,0.56000053,0.84770144
85,0.55356659,0.96149721
86,0.55313120,0.77923031
87,0.55899331,0.66594227
88,0.56110203,0.89925540
89,0.55522852,0.80512089
90,0.56567569,0.69184890
91,0.54055282,0.79630983
92,0.53459433,0.90007753
93,0.53309791,0.69689836
94,0.52427337,0.87169750
95,0.51908562,0.74247319
96,0.55023256,0.75433323
97,0.52138074,0.98812893
98,0.53774938,0.68435717
99,0.51757865,0.81142339
100,0.51742649,0.99379372
101,0.51480603,1.06576010
102,0.50331423,0.81999583
103,0.50030505,0.84551938
104,0.51278872,0.79022739
105,0.55641465,1.03606376
106,0.50515467,0.77311862
107,0.49654127,0.96639640
108,0.50658078,0.98215738
109,0.49678997,0.77831996
110,0.50446700,0.78204768
111,0.49295921,0.70817598
112,0.49050297,0.74550700
113,0.50491332,0.69994878
114,0.50140964,0.87949679
115,0.47491405,0.99391156
116,0.47588983,0.80163165
117,0.48346201,0.85514081
118,0.50212747,0.97642990
119,0.49287368,0.99264665
120,0.47060559,0.72849797
121,0.45601872,0.96031425
122,0.49544927,0.94681475
123,0.46107540,0.93988679
124,0.44638937,0.83964786
125,0.47095634,0.79506122
126,0.44791668,0.91489686
127,0.48604410,0.81312740
128,0.45706134,0.94023323
129,0.45478979,0.72975558
130,0.46040285,0.87924535
131,0.45948191,0.76596093
132,0.44192524,0.89071080
133,0.46341973,0.85678393
134,0.44626746,0.89364764
135,0.44588733,0.84900468
136,0.44193647,1.04094050
137,0.44466854,0.95150976
138,0.45191699,0.87781989
139,0.44392666,0.87644686
140,0.43920478,0.74859951
141,0.47076427,0.89433215
142,0.44204643,0.81012719
143,0.46703510,0.82303595
144,0.42602452,0.77858903
145,0.41844340,0.97513969
146,0.40982816,0.75420099
147,0.44940922,0.86439806
148,0.41688550,0.82361656
149,0.42040612,0.76028613
150,0.40397594,0.94747278
