epoch,train_loss,val_loss
1,0.63415423,0.61610203
2,0.60199376,0.60446183
3,0.57815480,0.57084574
4,0.57197233,0.58019165
5,0.55910694,0.54033878
6,0.54611066,0.53439934
7,0.52326218,0.50859626
8,0.54417960,0.51801515
9,0.50161640,0.52221185
10,0.50899917,0.50544538
11,0.50780795,0.50212943
12,0.49504341,0.47912212
13,0.48225709,0.47664315
14,0.47956153,0.47263401
15,0.47325455,0.47483400
16,0.46666042,0.45794618
17,0.45604658,0.47134380
18,0.45517825,0.53482083
19,0.45394612,0.44844657
20,0.44450314,0.45221953
21,0.44411348,0.48278426
22,0.44273926,0.46143704
23,0.43845596,0.42582774
24,0.42565726,0.42647952
25,0.41971487,0.45722924
26,0.43302063,0.42757891
27,0.42651068,0.44159205
28,0.40507501,0.42841603
29,0.40636346,0.44772962
30,0.40349377,0.40481203
31,0.40428503,0.39229648
32,0.39862887,0.38227758
33,0.40394949,0.39915197
34,0.39537262,0.39997926
35,0.38965273,0.38271880
36,0.37810015,0.38337689
37,0.36925311,0.36944336
38,0.38540840,0.39152717
39,0.38448008,0.39813557
40,0.37895295,0.39883372
41,0.36021820,0.39932797
42,0.36536703,0.38006363
43,0.36966703,0.39927092
44,0.36568739,0.38569576
45,0.36614313,0.37663937
46,0.35959824,0.39962805
47,0.34336211,0.36322300
48,0.35999249,0.39758098
49,0.35448936,0.44530107
50,0.32962099,0.40947008
51,0.34085578,0.37282569
52,0.35533720,0.37722331
53,0.33569791,0.35487558
54,0.33151494,0.41190390
55,0.33338104,0.37706276
56,0.33909673,0.35189429
57,0.32135924,0.38803439
58,0.33127789,0.40877207
59,0.33103386,0.36645706
60,0.32362975,0.38704504
61,0.31724319,0.37288887
62,0.33490275,0.38688580
63,0.30410289,0.32740187
64,0.30596524,0.35849422
65,0.31218988,0.36364603
66,0.32847822,0.39026211
67,0.29212398,0.31608580
68,0.29883800,0.32874269
69,0.28965115,0.37461516
70,0.29978857,0.34800894
71,0.30554466,0.37355129
72,0.30123043,0.38606054
73,0.28055099,0.39647495
74,0.28620043,0.38945845
75,0.29033684,0.35461127
76,0.28300575,0.35115049
77,0.28593133,0.40172731
78,0.29430037,0.38927200
79,0.29983189,0.38137561
80,0.27227098,0.34760149
81,0.27340147,0.32334510
82,0.27361915,0.39824143
83,0.27144484,0.34178313
84,0.28716688,0.39279614
85,0.27184246,0.30243545
86,0.26971685,0.32732586
87,0.27222718,0.44439981
88,0.25839293,0.42183268
89,0.27446550,0.35213112
90,0.25386036,0.33995363
91,0.26629978,0.39183813
92,0.26483252,0.35487608
93,0.26184080,0.34854996
94,0.26086539,0.35182922
95,0.31607008,0.39938076
96,0.27094324,0.33240201
97,0.25313857,0.37452920
98,0.27779462,0.42672406
99,0.24951118,0.37698221
100,0.24065065,0.45785778
101,0.24325643,0.29194152
102,0.26266438,0.39458099
103,0.25924650,0.39617461
104,0.24465239,0.37340753
105,0.25610433,0.34684990
106,0.23412733,0.34174093
107,0.24495031,0.41121933
108,0.27109957,0.34657207
109,0.25012712,0.29253549
110,0.25982997,0.33735655
111,0.23750305,0.31241672
112,0.22867982,0.34363563
113,0.22818919,0.35434036
114,0.25201301,0.45204484
115,0.24021864,0.38762781
116,0.23383033,0.39640720
117,0.23783610,0.36205928
118,0.24837266,0.40762098
119,0.22604766,0.38876086
120,0.21967515,0.35510225
121,0.21629510,0.40896673
122,0.21027104,0.37401079
123,0.21312926,0.36618059
124,0.25566743,0.39683580
125,0.24287660,0.35002764
126,0.21905266,0.35618958
127,0.22268733,0.40537438
128,0.21363577,0.39510427
129,0.21750263,0.33627158
130,0.24576469,0.39254292
131,0.21407790,0.35822795
132,0.21311537,0.36313670
133,0.20868873,0.33410339
134,0.20920269,0.39180392
135,0.21594089,0.43680030
136,0.22508098,0.47274455
137,0.20999296,0.38612039
138,0.20209283,0.46997296
139,0.27869745,0.40497795
140,0.21506122,0.35253688
141,0.19709028,0.34975607
142,0.20341761,0.33121562
143,0.21384301,0.36303126
144,0.22126982,0.34356497
145,0.23633831,0.37777321
146,0.20527566,0.38427823
147,0.18980652,0.35779885
148,0.20705862,0.30681724
149,0.19491749,0.34134773
150,0.20947080,0.35876054
