epoch,train_loss,val_loss
1,0.93313532,0.75125308
2,0.69822104,0.63267695
3,0.60164381,0.55886325
4,0.53897925,0.52879340
5,0.49838441,0.49471491
6,0.46319434,0.47541627
7,0.44089994,0.46065088
8,0.42281878,0.45081466
9,0.41141427,0.44088432
10,0.40065649,0.44835871
11,0.39056102,0.43872187
12,0.38808794,0.43071739
13,0.38126572,0.41687437
14,0.37890987,0.41653377
15,0.37565805,0.42379264
16,0.37734001,0.40794390
17,0.37228053,0.41725971
18,0.36577041,0.41221990
19,0.36620013,0.41293431
20,0.36267675,0.42075358
21,0.35933112,0.40772902
22,0.36306917,0.41141889
23,0.35895073,0.42770071
24,0.35293755,0.41167192
25,0.35641194,0.41704650
26,0.35633602,0.40426757
27,0.35017323,0.40253637
28,0.35042566,0.40183183
29,0.34510189,0.40580192
30,0.35193912,0.40391088
31,0.33933153,0.39351946
32,0.34569433,0.41403215
33,0.34394155,0.40210324
34,0.34341777,0.40766241
35,0.33667864,0.38989307
36,0.34273513,0.42119490
37,0.33723234,0.42246149
38,0.33247994,0.39938530
39,0.33691720,0.40504688
40,0.33350283,0.39317032
41,0.32906789,0.42066026
42,0.33201079,0.39710233
43,0.33229298,0.41667584
44,0.32873680,0.40118611
45,0.32877370,0.38406241
46,0.32471301,0.38604930
47,0.32742279,0.42962200
48,0.32833528,0.39191174
49,0.32278895,0.39795327
50,0.32073358,0.38772712
51,0.32241033,0.39288971
52,0.31764274,0.40951738
53,0.32473078,0.40695187
54,0.32077677,0.39556498
55,0.31709226,0.39007779
56,0.31201711,0.41403755
57,0.31198829,0.40352074
58,0.31080581,0.40312921
59,0.32319433,0.41418600
60,0.31006782,0.39958511
61,0.31247547,0.41690186
62,0.30590139,0.39725222
63,0.31320317,0.40708670
64,0.30263906,0.39595543
65,0.30847190,0.41782737
66,0.30103166,0.39064513
67,0.30599440,0.40349085
68,0.29676589,0.40067918
69,0.29957560,0.38553926
70,0.29740283,0.39047985
71,0.30192074,0.41039268
72,0.29156099,0.40111604
73,0.29614680,0.38492860
74,0.30019542,0.42169332
75,0.29404237,0.38511990
76,0.29952632,0.39118268
77,0.29104446,0.41771811
78,0.29228653,0.40704421
79,0.29103040,0.43526436
80,0.29454214,0.40562247
81,0.29373912,0.40871608
82,0.29089526,0.40992345
83,0.28174362,0.41472686
84,0.28340159,0.42253166
85,0.28783254,0.38699092
86,0.28364350,0.40491952
87,0.28459436,0.40339011
88,0.29327548,0.40991110
89,0.28178163,0.40810784
90,0.28193261,0.41386209
91,0.28417230,0.41698917
92,0.27406138,0.39747549
93,0.27325087,0.39221676
94,0.28315458,0.40041764
95,0.28093574,0.42232791
96,0.27263886,0.40517842
97,0.27837893,0.43729540
98,0.27535496,0.38912171
99,0.27074946,0.38680375
100,0.27037577,0.39825428
101,0.26841658,0.39719569
102,0.27078617,0.42054180
103,0.26524105,0.40065840
104,0.26455439,0.46420157
105,0.27159569,0.45814918
106,0.27102354,0.41549481
107,0.27424300,0.39050403
108,0.27615444,0.40779826
109,0.26972164,0.38402225
110,0.27115635,0.39827892
111,0.27134712,0.42705999
112,0.26875039,0.39996382
113,0.26293269,0.40870041
114,0.25625721,0.42292093
115,0.25990675,0.39367696
116,0.25906091,0.40139009
117,0.26108629,0.41294960
118,0.25663679,0.44182934
119,0.26701303,0.39392458
120,0.25794367,0.40287630
121,0.25054384,0.39961604
122,0.25731127,0.38603289
123,0.26024011,0.40438956
124,0.26330616,0.42974280
125,0.26226879,0.43064399
126,0.26445010,0.43690115
127,0.25886939,0.43001490
128,0.25764937,0.41008313
129,0.25541323,0.38423298
130,0.25130407,0.42257118
131,0.24979613,0.42248460
132,0.25025900,0.40324011
133,0.25162467,0.38401768
134,0.26174388,0.41816389
135,0.25116436,0.41621857
136,0.25018571,0.40989353
137,0.24671738,0.41973093
138,0.25145060,0.45174096
139,0.25449847,0.42559302
140,0.24294090,0.45307330
141,0.24623949,0.43900675
142,0.25466948,0.44468094
143,0.24480658,0.40932385
144,0.24282726,0.42998915
145,0.25729851,0.39627673
146,0.24178672,0.40092932
147,0.23687859,0.41216138
148,0.23827775,0.42233833
149,0.23889936,0.39829969
150,0.23846907,0.41582739
