epoch,train_loss,val_loss
1,0.66392299,0.59882551
2,0.53135456,0.56174366
3,0.48170242,0.53374315
4,0.44993772,0.52864838
5,0.42532391,0.51522884
6,0.40885347,0.51128972
7,0.39629708,0.51933143
8,0.38557998,0.50700941
9,0.38173534,0.51037779
10,0.37572333,0.50902689
11,0.36862822,0.50200348
12,0.36472670,0.50473630
13,0.36177175,0.51967600
14,0.35794839,0.53014466
15,0.35530143,0.48939078
16,0.35312454,0.49600159
17,0.34716234,0.49341177
18,0.34243770,0.49987805
19,0.34353139,0.53662422
20,0.33723684,0.53330024
21,0.33368686,0.48667002
22,0.33133630,0.50620076
23,0.33073426,0.51069276
24,0.32748857,0.49048543
25,0.33636449,0.50562852
26,0.32485945,0.48274257
27,0.31765309,0.49950031
28,0.31890137,0.48768015
29,0.31837852,0.49282323
30,0.31093684,0.51595183
31,0.31178513,0.48433469
32,0.30919461,0.51364133
33,0.31107171,0.54562350
34,0.30309217,0.47082678
35,0.29858607,0.54916068
36,0.30147903,0.54117910
37,0.29759320,0.46051953
38,0.29419445,0.49526500
39,0.28568555,0.53201099
40,0.29584763,0.48495439
41,0.28664623,0.53220940
42,0.30209946,0.48937295
43,0.28363403,0.55840670
44,0.29238192,0.53859260
45,0.28764772,0.55917018
46,0.29018033,0.50699808
47,0.28187106,0.55303991
48,0.27298325,0.51603896
49,0.27218908,0.50246084
50,0.27634188,0.56330023
51,0.27293859,0.50326571
52,0.27652325,0.50336267
53,0.26665967,0.57447930
54,0.25970255,0.58189238
55,0.26059176,0.50564648
56,0.26780872,0.61128580
57,0.26355709,0.52380747
58,0.25826364,0.56777563
59,0.26276465,0.55997183
60,0.25399821,0.63645871
61,0.25301142,0.59851110
62,0.25829836,0.50311847
63,0.25333360,0.49963021
64,0.24424393,0.62722322
65,0.25142007,0.50853854
66,0.24513005,0.60518257
67,0.25448828,0.55433034
68,0.24055091,0.59599843
69,0.24539353,0.54017089
70,0.23322721,0.68439917
71,0.23667134,0.59858039
72,0.22581862,0.61716555
73,0.23694539,0.70149634
74,0.22768870,0.75406982
75,0.24944262,0.61681671
76,0.23027743,0.64820012
77,0.22699441,0.65702950
78,0.22183624,0.64220404
79,0.22236202,0.69453603
80,0.21980127,0.59868290
81,0.23215233,0.76261721
82,0.22398324,0.64433640
83,0.21821676,0.73583969
84,0.21099941,0.65938066
85,0.20337062,0.63112387
86,0.22201715,0.69069374
87,0.20590514,0.68803437
88,0.19342820,0.67533846
89,0.21527611,0.84562325
90,0.21064914,0.64538712
91,0.19743414,0.71570353
92,0.21795576,0.64776304
93,0.19682373,0.69022621
94,0.18667441,0.79758005
95,0.19928040,0.73909691
96,0.21801617,0.85280688
97,0.20190872,0.69533550
98,0.19033434,0.67455243
99,0.18965717,0.82698224
100,0.17678578,0.73302165
101,0.19339601,0.95454238
102,0.19605526,0.68345034
103,0.19336951,0.88750334
104,0.18820598,0.95497007
105,0.17576666,0.61603091
106,0.19093619,0.78796026
107,0.20187271,0.82587879
108,0.17732539,0.70273555
109,0.17115387,0.66724071
110,0.18242782,1.02596944
111,0.17029246,0.79977581
112,0.17931856,0.72696527
113,0.17890256,0.80077936
114,0.19319203,0.83039386
115,0.18115626,0.75563154
116,0.17053060,0.93488010
117,0.16129667,0.60914969
118,0.16584264,0.70062990
119,0.16309024,0.82745945
120,0.16600404,0.91542862
121,0.15462499,1.04289140
122,0.17069260,0.67111554
123,0.16493649,0.82843458
124,0.16178557,0.63627443
125,0.15839414,0.74963377
126,0.15120043,0.86830278
127,0.16375140,0.74775593
128,0.15884002,0.85689397
129,0.14162912,0.84481528
130,0.14553969,0.87948323
131,0.13929222,0.88672818
132,0.17563647,0.54932936
133,0.18928471,0.67749823
134,0.15654055,0.70773771
135,0.13936779,0.72011885
136,0.16748146,0.78674562
137,0.15075400,1.00962632
138,0.14404897,0.97769825
139,0.15271733,1.02976745
140,0.14396837,0.93259919
141,0.13426576,0.86854124
142,0.13117374,1.10555320
143,0.14335251,0.82569417
144,0.15231817,0.88693925
145,0.12633882,0.82952559
146,0.12630718,1.13564681
147,0.15610607,0.97101754
148,0.13245264,0.90056231
149,0.12548161,0.82094470
150,0.12991060,1.14507054
