epoch,train_loss,val_loss
1,2.07870296,1.93954268
2,1.82546370,1.69226930
3,1.64346580,1.57012898
4,1.53879278,1.47309583
5,1.45426172,1.40736151
6,1.37747476,1.32391623
7,1.31083259,1.26745674
8,1.24991699,1.19967347
9,1.19825422,1.16077149
10,1.15075033,1.10898980
11,1.10962028,1.06801179
12,1.06961359,1.02501898
13,1.03781086,1.00909790
14,1.01175446,0.96029967
15,0.98769921,0.92822134
16,0.96202177,0.91052026
17,0.93976774,0.88179404
18,0.92015851,0.86432502
19,0.90142838,0.87355895
20,0.89068622,0.82818753
21,0.87345266,0.80633831
22,0.86074789,0.79274650
23,0.85019076,0.78022675
24,0.84206789,0.79528686
25,0.82609355,0.76033503
26,0.81785393,0.74672408
27,0.81258891,0.75085299
28,0.80479147,0.72931355
29,0.79883705,0.73457037
30,0.78930858,0.72599210
31,0.78952156,0.71999852
32,0.78653341,0.73627639
33,0.77419722,0.71974030
34,0.77081534,0.71675237
35,0.77003260,0.70083268
36,0.76452651,0.73297904
37,0.75296074,0.69094020
38,0.74776389,0.68715855
39,0.73974728,0.70672222
40,0.74364033,0.67706734
41,0.73652711,0.67154469
42,0.73163903,0.67154843
43,0.72620858,0.69280046
44,0.71891996,0.67496999
45,0.71757726,0.68258083
46,0.71508295,0.67963191
47,0.70567864,0.68842670
48,0.70617118,0.66418672
49,0.69683283,0.65790148
50,0.69554360,0.66231619
51,0.69142082,0.67460728
52,0.68683881,0.67166625
53,0.68488784,0.65469535
54,0.68237953,0.65264701
55,0.67417405,0.67217746
56,0.67317141,0.64954893
57,0.68474566,0.64366689
58,0.69362320,0.66211236
59,0.67906362,0.64886528
60,0.66610058,0.71942258
61,0.65682989,0.67981670
62,0.66086437,0.65525518
63,0.66122008,0.65831544
64,0.65714299,0.62584546
65,0.65280573,0.65968679
66,0.65072854,0.63547453
67,0.65804195,0.62724447
68,0.64452513,0.64580835
69,0.64897988,0.65491676
70,0.66095869,0.63775724
71,0.63662048,0.65827743
72,0.62709012,0.63585767
73,0.62943147,0.64753693
74,0.63157650,0.66659258
75,0.62427657,0.62498739
76,0.62240417,0.67308475
77,0.67590759,0.65755292
78,0.63689804,0.62159538
79,0.63633649,0.65638087
80,0.61841670,0.63768218
81,0.61838772,0.62252126
82,0.63481195,0.64161106
83,0.62689563,0.67224782
84,0.61023348,0.64148797
85,0.60933570,0.63515191
86,0.60136108,0.67097241
87,0.61616166,0.67488888
88,0.59929965,0.64847781
89,0.61025593,0.63092232
90,0.59794512,0.66660012
91,0.59780529,0.63161695
92,0.59151638,0.62298989
93,0.59867905,0.69931350
94,0.60717281,0.63938691
95,0.59794805,0.67832378
96,0.60549303,0.69588079
97,0.58313550,0.67994750
98,0.59579194,0.64435627
99,0.58891653,0.64873604
100,0.58102875,0.65410187
101,0.58090421,0.62415319
102,0.58390748,0.63455176
103,0.58465335,0.64239563
104,0.60887059,0.63058487
105,0.59187842,0.65146904
106,0.58641806,0.68974404
107,0.58069273,0.66993926
108,0.58465036,0.61431249
109,0.57115586,0.65334766
110,0.56527974,0.60653778
111,0.55824703,0.60913824
112,0.56571082,0.61955304
113,0.55445015,0.68143966
114,0.57215769,0.68355116
115,0.58411886,0.70036365
116,0.58651395,0.66142994
117,0.57051325,0.65144099
118,0.56888793,0.65753842
119,0.55729971,0.63526759
120,0.55084346,0.64910551
121,0.54863961,0.63605561
122,0.54492363,0.63084143
123,0.57351843,0.67495156
124,0.56725770,0.64843489
125,0.55268116,0.66116539
126,0.56368369,0.63908718
127,0.56301362,0.71092725
128,0.55093715,0.64540512
129,0.54759962,0.65166925
130,0.56105338,0.70236985
131,0.54413650,0.62230389
132,0.53937781,0.65451044
133,0.55153957,0.60649206
134,0.55495776,0.72407453
135,0.54428937,0.64505748
136,0.54304656,0.63778497
137,0.52932491,0.67381239
138,0.52591725,0.67991750
139,0.53124254,0.64045861
140,0.52520397,0.64050466
141,0.53268390,0.75602342
142,0.52511264,0.64686827
143,0.53609262,0.63577037
144,0.53091121,0.65046986
145,0.54206369,0.71874374
146,0.55002686,0.58521776
147,0.56779349,0.65378761
148,0.55524604,0.64269435
149,0.54328682,0.69007649
150,0.52491329,0.70980985
