epoch,train_loss,val_loss
1,0.41301317,0.30264074
2,0.28998114,0.24612236
3,0.24296139,0.21011646
4,0.21479752,0.19820923
5,0.20043747,0.17939466
6,0.18809794,0.16904099
7,0.17814357,0.16498823
8,0.17433083,0.15673050
9,0.16728976,0.15255883
10,0.16160999,0.15073464
11,0.15684084,0.14970020
12,0.15432470,0.13863059
13,0.15170849,0.14924471
14,0.14947559,0.14183797
15,0.14469677,0.13868421
16,0.14096488,0.13954465
17,0.14263501,0.14867118
18,0.13865664,0.13426773
19,0.13494374,0.15129125
20,0.13818756,0.13337865
21,0.13600032,0.13963897
22,0.13162289,0.13287132
23,0.13216656,0.13369568
24,0.12823104,0.14652040
25,0.12746224,0.13613795
26,0.12959087,0.14358181
27,0.12675014,0.12762014
28,0.12895098,0.14093708
29,0.12408022,0.13034028
30,0.12174733,0.13795297
31,0.12112201,0.14095144
32,0.11856190,0.12853866
33,0.12147729,0.14334535
34,0.12111574,0.13133351
35,0.11584168,0.13319910
36,0.11425551,0.12874729
37,0.11313151,0.13428684
38,0.11237293,0.13136401
39,0.11042657,0.13113337
40,0.11141836,0.13865747
41,0.11458304,0.13615320
42,0.11286906,0.14073566
43,0.10969348,0.14529887
44,0.10815385,0.12651449
45,0.11457397,0.12362240
46,0.11188241,0.13448283
47,0.10713079,0.13108591
48,0.10814092,0.13515083
49,0.10562997,0.14586118
50,0.10598952,0.13495587
51,0.10545409,0.15275277
52,0.10486213,0.15648103
53,0.10000459,0.12932791
54,0.10147562,0.16765196
55,0.10599700,0.14201051
56,0.10821976,0.16569071
57,0.09926940,0.16436294
58,0.09539195,0.15249256
59,0.10011627,0.17622770
60,0.09607882,0.14226370
61,0.10442791,0.15887601
62,0.09630632,0.14910342
63,0.09403169,0.13959483
64,0.09806435,0.18295281
65,0.09354748,0.15252168
66,0.09473922,0.15271384
67,0.09379237,0.15534405
68,0.09415533,0.16455669
69,0.09047849,0.15552429
70,0.08824219,0.15852817
71,0.08992595,0.17948351
72,0.08983665,0.18160225
73,0.08977505,0.14895863
74,0.09215673,0.14789869
75,0.09552700,0.16700013
76,0.08811626,0.16487302
77,0.09118340,0.15842361
78,0.08645732,0.18203661
79,0.08477307,0.18009352
80,0.08875741,0.17886942
81,0.08246877,0.13329612
82,0.08186477,0.17747238
83,0.08386176,0.18147737
84,0.08505071,0.14236536
85,0.08554297,0.17055524
86,0.07920269,0.16131136
87,0.07955608,0.16623395
88,0.08085492,0.15995248
89,0.08158162,0.16641014
90,0.08003542,0.13861584
91,0.07478508,0.15805996
92,0.07830243,0.17629677
93,0.07839475,0.20967387
94,0.07621368,0.19246630
95,0.07175867,0.15985075
96,0.07204204,0.17933578
97,0.09038310,0.18832363
98,0.07417370,0.16727247
99,0.06949692,0.19336811
100,0.07227150,0.19348865
101,0.07908768,0.16039857
102,0.08344307,0.17410549
103,0.07019658,0.16033930
104,0.06837635,0.18419198
105,0.06770196,0.21116160
106,0.06795106,0.19155611
107,0.07177253,0.17667446
108,0.07058815,0.19605197
109,0.06906733,0.19636898
110,0.07205730,0.16344641
111,0.06412310,0.19945068
112,0.06389084,0.16433384
113,0.08754260,0.21187357
114,0.07591039,0.18238402
115,0.06263407,0.19768607
116,0.06304762,0.19628904
117,0.06068069,0.20962309
118,0.05844172,0.19441733
119,0.05926951,0.18809610
120,0.06234166,0.22015873
121,0.06347457,0.21336884
122,0.05991304,0.19636991
123,0.05694761,0.21869337
124,0.06721543,0.20672583
125,0.06297565,0.17250314
126,0.06778326,0.19058055
127,0.05643709,0.20350058
128,0.05832817,0.23414580
129,0.05507583,0.22241724
130,0.05253712,0.23412292
131,0.06195852,0.26074361
132,0.06683805,0.21093705
133,0.06392959,0.17679905
134,0.05433418,0.18106760
135,0.05925791,0.19726490
136,0.05990381,0.19831426
137,0.05608423,0.21215324
138,0.05114788,0.18162729
139,0.05201190,0.21999011
140,0.05251100,0.20105761
141,0.05314087,0.20437342
142,0.06006691,0.28652130
143,0.05183707,0.23459449
144,0.05601563,0.18283066
145,0.05356946,0.27140926
146,0.05627855,0.27951616
147,0.06769681,0.27497599
148,0.06050534,0.20326208
149,0.04990466,0.20301451
150,0.05462272,0.21155531
