epoch,train_loss,val_loss
1,0.93415353,0.78984061
2,0.72286933,0.68394599
3,0.62436617,0.63101979
4,0.56492629,0.57673814
5,0.52205231,0.54495353
6,0.49143249,0.52102660
7,0.47277380,0.50354342
8,0.45372506,0.48923933
9,0.44206753,0.49194944
10,0.43260509,0.47915084
11,0.42657517,0.47964093
12,0.41901669,0.45641158
13,0.40865215,0.46406238
14,0.40890250,0.46405574
15,0.39945264,0.43909871
16,0.39326802,0.46756657
17,0.38952607,0.42146995
18,0.38906090,0.40987203
19,0.38529324,0.45413930
20,0.38564678,0.41211159
21,0.38326142,0.42091652
22,0.37230679,0.40872057
23,0.37519716,0.39765298
24,0.36598201,0.35088035
25,0.35862093,0.41879694
26,0.35967220,0.37174460
27,0.35738519,0.39776826
28,0.36319059,0.37377066
29,0.35817664,0.36531499
30,0.35348153,0.38130904
31,0.34959990,0.36630713
32,0.34677081,0.37261302
33,0.35089509,0.39201270
34,0.34685990,0.34299171
35,0.33981854,0.35246861
36,0.33580941,0.36209052
37,0.34217471,0.34385781
38,0.33988137,0.36859913
39,0.33414267,0.32721604
40,0.33431577,0.35534191
41,0.34124647,0.36652963
42,0.33505342,0.34561399
43,0.33048503,0.33965651
44,0.31968800,0.34124891
45,0.32560501,0.31917907
46,0.31623668,0.35215659
47,0.31845034,0.34485712
48,0.31632094,0.38487327
49,0.31464429,0.33479788
50,0.31985987,0.34754156
51,0.31895247,0.34510707
52,0.31302503,0.34841018
53,0.31262213,0.36302853
54,0.31544120,0.32793971
55,0.30881695,0.36337116
56,0.31297164,0.32055680
57,0.31319998,0.32362516
58,0.30731725,0.37064959
59,0.29999413,0.34117298
60,0.30888210,0.31641834
61,0.29358653,0.32538734
62,0.30043542,0.37113115
63,0.30510981,0.33551069
64,0.30075933,0.34339303
65,0.29481554,0.32502409
66,0.29520674,0.35050638
67,0.29540230,0.35980027
68,0.30499944,0.34284399
69,0.29558608,0.34129651
70,0.28449719,0.32613343
71,0.28111515,0.41140080
72,0.31724669,0.38981868
73,0.29076563,0.33973188
74,0.28674787,0.33125424
75,0.28391580,0.31701699
76,0.28254162,0.31833572
77,0.28042025,0.32480931
78,0.29246546,0.31688942
79,0.28335407,0.30441719
80,0.28202346,0.31479164
81,0.28701087,0.34123609
82,0.27202404,0.35373729
83,0.27757115,0.31061778
84,0.27759574,0.34424265
85,0.28531884,0.36490621
86,0.27605458,0.33533574
87,0.28296829,0.32394898
88,0.26906709,0.31628742
89,0.26926098,0.32302854
90,0.27756826,0.30671431
91,0.26953564,0.31584789
92,0.26582161,0.33433489
93,0.27451323,0.33298178
94,0.27216143,0.32508684
95,0.26724049,0.34036901
96,0.26552041,0.33222081
97,0.26764638,0.32618907
98,0.26416922,0.30366444
99,0.26297800,0.32231543
100,0.25958469,0.36419251
101,0.26168177,0.33608350
102,0.25919476,0.31815245
103,0.26736839,0.33989086
104,0.25978608,0.36325933
105,0.25794073,0.31249811
106,0.25885086,0.34424678
107,0.26198296,0.30715688
108,0.25737048,0.31341064
109,0.25336137,0.30030512
110,0.25541841,0.30819729
111,0.25056105,0.31812487
112,0.25653119,0.31122203
113,0.25597253,0.32666266
114,0.25396347,0.33346165
115,0.25811105,0.34074360
116,0.25229134,0.30176713
117,0.25434161,0.29723253
118,0.25115212,0.31335968
119,0.25587202,0.32248384
120,0.25217646,0.31424207
121,0.24289962,0.33638140
122,0.23852431,0.32126704
123,0.23906924,0.32120429
124,0.25324733,0.31728361
125,0.24449941,0.30075604
126,0.24339625,0.30561080
127,0.24344158,0.29661307
128,0.24033875,0.31525220
129,0.23791270,0.31543550
130,0.24369738,0.31595078
131,0.26383968,0.29868233
132,0.23653008,0.29366682
133,0.23464624,0.31208654
134,0.24112886,0.30112376
135,0.23779264,0.31088295
136,0.23730105,0.32026818
137,0.22414660,0.31230177
138,0.25269692,0.31969679
139,0.23662736,0.33199625
140,0.23505834,0.32013178
141,0.23237661,0.29688775
142,0.22800520,0.34911983
143,0.23578216,0.35867816
144,0.22952317,0.29365325
145,0.22455091,0.29472489
146,0.24073453,0.32260819
147,0.23241442,0.32381007
148,0.22091737,0.31167968
149,0.23086734,0.32322623
150,0.23017819,0.30823844
