epoch,train_loss,val_loss
1,1.34267170,1.36769795
2,1.23200486,1.24725914
3,1.16127166,1.15385830
4,1.11732760,1.12932009
5,1.08634727,1.07739806
6,1.05671628,1.07281148
7,1.03310289,1.03883016
8,1.00303675,1.00873238
9,0.98419494,0.98969698
10,0.97124939,0.95665273
11,0.95256530,0.92259631
12,0.92702807,0.94249365
13,0.91778785,0.92978242
14,0.90160331,0.89253139
15,0.88088200,0.92653078
16,0.88018431,0.87507355
17,0.85861523,0.86457077
18,0.86314881,0.85831276
19,0.84235863,0.84090707
20,0.82391670,0.86324084
21,0.82540398,0.83723760
22,0.80821031,0.82351074
23,0.81181603,0.83013472
24,0.79338245,0.79164267
25,0.78789075,0.82394907
26,0.78329252,0.80334127
27,0.80819354,0.77406684
28,0.80395856,0.79343140
29,0.76270995,0.79420698
30,0.78428359,0.80332360
31,0.75538736,0.76615936
32,0.74504594,0.76342815
33,0.73675090,0.79667404
34,0.73749145,0.70518062
35,0.71324573,0.73916781
36,0.70785064,0.71851164
37,0.70410674,0.71742252
38,0.69468505,0.78266886
39,0.69951825,0.73606601
40,0.68426188,0.69506502
41,0.67610326,0.74033743
42,0.67285513,0.75033882
43,0.68185462,0.74752191
44,0.65842926,0.70215303
45,0.63827475,0.77552611
46,0.65227991,0.75010175
47,0.66757697,0.69652727
48,0.65412382,0.79950356
49,0.66324973,0.70050403
50,0.65888030,0.68524152
51,0.65070904,0.67065501
52,0.62945859,0.74140152
53,0.63472248,0.67483884
54,0.62084772,0.71800289
55,0.60313820,0.67249736
56,0.58093624,0.70987841
57,0.58881324,0.72781271
58,0.58751332,0.66605741
59,0.55798468,0.74411982
60,0.57037691,0.74963742
61,0.59059830,0.68268532
62,0.61655592,0.71229395
63,0.57475806,0.85377496
64,0.55499541,0.66566163
65,0.54094992,0.77480429
66,0.53463241,0.68629876
67,0.51441135,0.72497675
68,0.51554444,0.69822115
69,0.49609635,0.70039618
70,0.52485859,0.69492114
71,0.54670897,0.78551689
72,0.51164397,0.61059004
73,0.48700481,0.68730628
74,0.59095202,0.71337232
75,0.60220048,0.61149597
76,0.50258774,0.70309278
77,0.50247966,0.63754225
78,0.47743720,0.62599614
79,0.47274748,0.71903834
80,0.45558236,0.64351410
81,0.45521823,0.74418432
82,0.44910338,0.78965527
83,0.43196041,0.76400214
84,0.42905428,0.74856460
85,0.41169590,0.92976844
86,0.42342708,0.68674338
87,0.43631965,0.75861371
88,0.42429048,0.75047112
89,0.38888009,0.73811600
90,0.41253445,0.63571584
91,0.42946100,0.72874832
92,0.41196134,0.76948169
93,0.40966998,0.92311329
94,0.38532225,0.85259336
95,0.39947211,0.74947870
96,0.36965878,0.81950867
97,0.37422197,0.81970263
98,0.37796174,0.81426251
99,0.36717936,0.72916275
100,0.34282163,0.79970360
101,0.35111146,0.90684623
102,0.36397965,0.84282532
103,0.36699704,0.72303885
104,0.33431959,0.99922276
105,0.34280920,0.92827955
106,0.35314797,0.91393980
107,0.34283747,0.74219967
108,0.32873800,0.73964679
109,0.34797810,1.03779238
110,0.32704491,1.02319762
111,0.37584646,0.62880552
112,0.34529142,0.79093900
113,0.31781523,0.56864920
114,0.31519598,0.90341762
115,0.31445487,0.82948810
116,0.29883943,1.07629925
117,0.31227003,0.89950049
118,0.29674985,0.79226938
119,0.28146113,0.75590262
120,0.30715586,1.01403159
121,0.29074691,0.95476645
122,0.29300603,1.16450623
123,0.28243805,1.03290579
124,0.27899599,0.89705867
125,0.30438036,0.83142075
126,0.28870822,0.80231303
127,0.30032377,0.98589608
128,0.30905611,0.68438587
129,0.39151582,0.71774578
130,0.33151339,1.01806605
131,0.26142803,0.67188573
132,0.25656551,0.74653250
133,0.25839952,0.84400249
134,0.25104611,0.89961740
135,0.25043125,1.04163751
136,0.24592411,0.69010317
137,0.24511970,0.72860074
138,0.24286927,0.75321466
139,0.24845839,0.65548822
140,0.23461074,0.83167434
141,0.23225692,0.79568991
142,0.24525991,0.94863299
143,0.24796781,0.85853750
144,0.26041086,0.82505989
145,0.26039953,0.81198126
146,0.24595116,0.76633164
147,0.24077250,1.24329537
148,0.22587672,0.88919371
149,0.20426594,0.88803285
150,0.19934098,1.02522761
