epoch,train_loss,val_loss
1,1.20935155,1.10997689
2,1.06102599,1.01715788
3,0.95448308,0.94914412
4,0.87984680,0.88824335
5,0.83736661,0.84727597
6,0.80760709,0.81904536
7,0.78281546,0.79209393
8,0.76094704,0.76547629
9,0.74227119,0.75378108
10,0.72484163,0.72598919
11,0.70892720,0.71443093
12,0.69518660,0.69673440
13,0.68125614,0.68457165
14,0.66920755,0.67198911
15,0.65824838,0.66195753
16,0.64801578,0.65317529
17,0.63849574,0.64403877
18,0.62908634,0.63388741
19,0.62106401,0.62701291
20,0.61493015,0.62186211
21,0.60807253,0.61821333
22,0.60035479,0.60848483
23,0.59476320,0.60451627
24,0.58899800,0.60169601
25,0.58341470,0.59392360
26,0.57748446,0.58799806
27,0.57235600,0.58392268
28,0.56847782,0.57624745
29,0.56753439,0.57963008
30,0.56415330,0.57390267
31,0.56078720,0.56345385
32,0.55307147,0.56513911
33,0.54734206,0.56474185
34,0.54290971,0.56194249
35,0.54002774,0.55346632
36,0.53426305,0.55088043
37,0.53606184,0.54917583
38,0.53090723,0.54537818
39,0.52655620,0.54454628
40,0.52718953,0.54524463
41,0.52639040,0.53314248
42,0.51774452,0.53551266
43,0.51482711,0.54439595
44,0.51054165,0.52364948
45,0.50939924,0.53163889
46,0.50690740,0.52126795
47,0.50437205,0.51280427
48,0.50131656,0.53025872
49,0.49622870,0.51630272
50,0.49406077,0.50397652
51,0.49378138,0.50838192
52,0.49118794,0.50190768
53,0.48944682,0.51739976
54,0.48168405,0.49854070
55,0.48333531,0.49284789
56,0.47461784,0.49529254
57,0.48747019,0.49779965
58,0.47469674,0.48518765
59,0.47316711,0.53600144
60,0.46878584,0.49333061
61,0.46330207,0.46893099
62,0.45682034,0.49564245
63,0.45458647,0.47041756
64,0.44334870,0.46228878
65,0.45153474,0.44922233
66,0.45207779,0.50318991
67,0.44451887,0.44297832
68,0.43308857,0.43895760
69,0.43022807,0.44514832
70,0.42883046,0.46552405
71,0.43194105,0.44891927
72,0.43401625,0.47526756
73,0.41937647,0.42547745
74,0.43745362,0.44404000
75,0.41688640,0.42930318
76,0.41002992,0.41676089
77,0.42791263,0.46108449
78,0.40495329,0.43467373
79,0.39894444,0.41804966
80,0.40380746,0.42296115
81,0.41641922,0.44245574
82,0.41969810,0.45104401
83,0.41222031,0.42254505
84,0.40980926,0.49286610
85,0.40153809,0.42310996
86,0.38049072,0.41148965
87,0.38794829,0.51876086
88,0.39143684,0.47294766
89,0.38830498,0.52913314
90,0.37280707,0.42777789
91,0.38075478,0.39946840
92,0.36901077,0.46716934
93,0.37496578,0.42050721
94,0.37227153,0.43144484
95,0.35351350,0.41578664
96,0.34216278,0.41587803
97,0.34182202,0.43442209
98,0.36957605,0.45956592
99,0.37655055,0.43884984
100,0.37941799,0.44286354
101,0.36703742,0.43512772
102,0.36332354,0.39940605
103,0.35841435,0.48668231
104,0.34258490,0.41305040
105,0.34628189,0.55291438
106,0.35529118,0.42578851
107,0.37824048,0.42809620
108,0.36226753,0.40044785
109,0.34323332,0.46162511
110,0.32665457,0.44138508
111,0.32160732,0.48265743
112,0.33577461,0.47983612
113,0.32888526,0.41319317
114,0.31679098,0.41354011
115,0.34932014,0.55541629
116,0.35065232,0.47908655
117,0.32634204,0.46530548
118,0.30809933,0.52383855
119,0.29727254,0.49166533
120,0.33199290,0.40011632
121,0.33076098,0.43683188
122,0.33996122,0.47314371
123,0.33234180,0.51282409
124,0.32836784,0.47384416
125,0.30788082,0.55176666
126,0.30476417,0.40097665
127,0.30774141,0.41429956
128,0.33055845,0.52786890
129,0.31426336,0.51580825
130,0.30867204,0.44889385
131,0.30888341,0.39251959
132,0.31846919,0.42572246
133,0.31323031,0.51261190
134,0.32689485,0.42991671
135,0.30829169,0.48162289
136,0.33501537,0.41727181
137,0.31938724,0.50079748
138,0.30790624,0.54786620
139,0.30430730,0.45638165
140,0.29196872,0.41760847
141,0.29735504,0.47012024
142,0.28728671,0.56141409
143,0.30691507,0.39742123
144,0.30210559,0.47041878
145,0.29034411,0.46369842
146,0.27505447,0.41468894
147,0.30429601,0.39188962
148,0.29746929,0.51734094
149,0.28494834,0.46022202
150,0.27872695,0.53875965
