epoch,train_loss,val_loss
1,1.08821950,1.01134676
2,0.93733293,0.92115758
3,0.86591818,0.90176219
4,0.82716376,0.85980522
5,0.80377595,0.83188369
6,0.77259828,0.84185128
7,0.75288316,0.78841414
8,0.73201149,0.77982804
9,0.71431421,0.80930329
10,0.70885364,0.76229236
11,0.68854221,0.74040561
12,0.68606134,0.74640025
13,0.67845716,0.73160660
14,0.66439545,0.71942893
15,0.64910985,0.76356148
16,0.64503928,0.73443057
17,0.62888117,0.75710275
18,0.63456410,0.70668088
19,0.61751806,0.79628801
20,0.62804275,0.73606506
21,0.60783656,0.77344384
22,0.61768303,0.71543824
23,0.59450650,0.67698588
24,0.59058102,0.73144102
25,0.58075394,0.69434088
26,0.58448718,0.68274630
27,0.57074201,0.71275830
28,0.57960726,0.73381518
29,0.58423691,0.66815711
30,0.55473017,0.73383776
31,0.55403409,0.66279014
32,0.54359973,0.74091492
33,0.54932134,0.69483744
34,0.55493583,0.67892272
35,0.55139786,0.70223416
36,0.54461157,0.67230637
37,0.53561734,0.72755897
38,0.53008723,0.68531836
39,0.52339054,0.68294168
40,0.50986559,0.67271619
41,0.52071902,0.67623463
42,0.51922629,0.65341925
43,0.52516516,0.68570447
44,0.50802709,0.72004058
45,0.50764522,0.70113515
46,0.50099410,0.65437402
47,0.51246358,0.63714306
48,0.50141933,0.67878475
49,0.48621342,0.63006969
50,0.49662116,0.72438721
51,0.47926887,0.65946755
52,0.48890004,0.62133281
53,0.47185780,0.65916637
54,0.49409191,0.62239088
55,0.47741897,0.60210158
56,0.46219611,0.68068303
57,0.45670028,0.69043134
58,0.45181734,0.62166507
59,0.45552187,0.65459878
60,0.45121873,0.66432342
61,0.44347004,0.62649844
62,0.44884076,0.67635140
63,0.46595981,0.66714925
64,0.43417061,0.60061784
65,0.47819928,0.70692285
66,0.44597504,0.62545097
67,0.43253025,0.62617177
68,0.42507475,0.63855575
69,0.43882885,0.60990753
70,0.43737369,0.61046759
71,0.42968567,0.58679763
72,0.42403337,0.59137093
73,0.43040493,0.67657440
74,0.41655980,0.58820476
75,0.42282739,0.61925626
76,0.41856871,0.64083810
77,0.41600856,0.60996204
78,0.41971010,0.59258513
79,0.41195109,0.61045266
80,0.40247997,0.69601796
81,0.40795333,0.63285065
82,0.40213359,0.61763360
83,0.39813659,0.58934064
84,0.39692280,0.65704882
85,0.40411484,0.59787844
86,0.40163037,0.61753232
87,0.39393524,0.67195810
88,0.38601671,0.54221206
89,0.38793120,0.61059373
90,0.38278771,0.58489111
91,0.38097340,0.61114004
92,0.37763731,0.58100156
93,0.38428596,0.66545609
94,0.38786694,0.57048909
95,0.37437016,0.63586874
96,0.37187787,0.55118101
97,0.36422871,0.57578142
98,0.36314691,0.58884344
99,0.35480525,0.64857360
100,0.37982596,0.60946413
101,0.35653054,0.59912063
102,0.35192421,0.60742957
103,0.34313510,0.55936630
104,0.35620123,0.64410197
105,0.34341150,0.67593071
106,0.34197190,0.72266054
107,0.37152243,0.66720722
108,0.35028522,0.63979414
109,0.34275300,0.62093244
110,0.32652824,0.58951558
111,0.33587337,0.69049648
112,0.32768595,0.59305644
113,0.34803009,0.65154363
114,0.34779718,0.65642126
115,0.31863097,0.59758260
116,0.33013768,0.57333252
117,0.32620518,0.61248152
118,0.32427096,0.59906418
119,0.31931693,0.59924195
120,0.30816187,0.65582940
121,0.30600474,0.70216836
122,0.34047811,0.60820651
123,0.31539198,0.58269142
124,0.30535254,0.61460198
125,0.32075849,0.65117233
126,0.31361384,0.60879299
127,0.30524786,0.57433801
128,0.30022890,0.54120611
129,0.32573040,0.64871476
130,0.30409197,0.56803952
131,0.33043152,0.58480034
132,0.29178672,0.57082834
133,0.37479493,0.62973582
134,0.28450709,0.56483136
135,0.29388236,0.55039905
136,0.29206844,0.61412601
137,0.28834019,0.58635818
138,0.28789151,0.55560977
139,0.29547376,0.56192063
140,0.27291513,0.61672102
141,0.28455525,0.62998679
142,0.28060381,0.72819038
143,0.28950347,0.61027647
144,0.29000014,0.55179748
145,0.30508756,0.77285611
146,0.29582521,0.52508135
147,0.27536236,0.71744710
148,0.27820600,0.58574039
149,0.26825933,0.60067320
150,0.26630784,0.60797513
