epoch,train_loss,val_loss
1,0.50938873,0.38138896
2,0.46628885,0.35645295
3,0.44436505,0.33231409
4,0.42421309,0.32178895
5,0.40842304,0.29279151
6,0.39236418,0.28442906
7,0.38378410,0.28381437
8,0.37134928,0.28462560
9,0.36911759,0.25927735
10,0.36312386,0.25253565
11,0.35134006,0.27846338
12,0.33458074,0.24255067
13,0.32787620,0.25350154
14,0.32691687,0.24086915
15,0.32146743,0.24414251
16,0.31561910,0.24235920
17,0.30700156,0.24212798
18,0.30659694,0.23009919
19,0.30234893,0.24858980
20,0.30044757,0.29848743
21,0.29296387,0.23580881
22,0.30285550,0.22827179
23,0.28065461,0.24178023
24,0.28210089,0.24570381
25,0.27703544,0.21997756
26,0.26944560,0.23029792
27,0.27147382,0.21859410
28,0.27261218,0.21594426
29,0.26235489,0.20773132
30,0.26463957,0.23243679
31,0.26032698,0.20855854
32,0.25686927,0.21164290
33,0.25108949,0.22052949
34,0.25559709,0.22652546
35,0.25571902,0.23094931
36,0.25981300,0.23470812
37,0.24429779,0.23390945
38,0.24225705,0.23300805
39,0.24790406,0.21908767
40,0.25933521,0.22885968
41,0.24326049,0.19900968
42,0.23951068,0.22666206
43,0.23222423,0.21375908
44,0.23786214,0.20943548
45,0.22691366,0.22860025
46,0.23314664,0.20894079
47,0.24235017,0.22083566
48,0.24276394,0.21542576
49,0.23044843,0.27457012
50,0.22607348,0.19496497
51,0.22308501,0.25926491
52,0.22078656,0.22906504
53,0.23173709,0.23169296
54,0.22206452,0.23352979
55,0.22733300,0.21325117
56,0.22569625,0.22652775
57,0.22462140,0.23405254
58,0.21796654,0.20679616
59,0.21529152,0.20237255
60,0.22375333,0.21356115
61,0.22607906,0.20381644
62,0.21707328,0.21724193
63,0.20734559,0.20968445
64,0.21336904,0.22313406
65,0.22022131,0.22290696
66,0.20970837,0.20809387
67,0.20407594,0.21436981
68,0.20255795,0.22070265
69,0.20890218,0.21477101
70,0.21213786,0.21045704
71,0.19953202,0.21349080
72,0.20002348,0.25993437
73,0.20512255,0.23960922
74,0.20821109,0.22935403
75,0.20056644,0.20000967
76,0.20259341,0.21098341
77,0.20409298,0.23376099
78,0.19201953,0.27080911
79,0.19219851,0.19047756
80,0.19515780,0.21905416
81,0.19194197,0.19201378
82,0.18963388,0.20593593
83,0.19056446,0.22805658
84,0.19601931,0.20526459
85,0.18893676,0.20161326
86,0.18982446,0.21393551
87,0.18179583,0.19881157
88,0.19775563,0.20735901
89,0.18570561,0.24983340
90,0.18310561,0.21052572
91,0.18657148,0.23343468
92,0.18175206,0.19270698
93,0.17904018,0.21627017
94,0.18391758,0.19252060
95,0.18553441,0.25221966
96,0.17830645,0.21173027
97,0.18910241,0.23651854
98,0.17598356,0.19688404
99,0.17564112,0.22430397
100,0.17474086,0.19484516
101,0.20213322,0.21065264
102,0.17086986,0.20278959
103,0.17345946,0.21733708
104,0.17021717,0.21319656
105,0.17731596,0.19814379
106,0.17125923,0.21447648
107,0.16935915,0.19261443
108,0.16803553,0.22421125
109,0.16295833,0.20122097
110,0.16337690,0.21171012
111,0.16330384,0.20712612
112,0.16550057,0.20909702
113,0.16156083,0.30430194
114,0.17617672,0.20318654
115,0.16449179,0.22110583
116,0.15926634,0.27707421
117,0.16351284,0.25375801
118,0.16062758,0.20091932
119,0.16495525,0.22746737
120,0.16022219,0.23676409
121,0.17752527,0.28432501
122,0.15315438,0.24968943
123,0.15504627,0.20629729
124,0.16054859,0.28354954
125,0.16814848,0.20946737
126,0.16720469,0.22324508
127,0.14731196,0.20799842
128,0.16289686,0.20987363
129,0.15083289,0.20930120
130,0.15482923,0.24961899
131,0.14824145,0.26478218
132,0.15195061,0.21501226
133,0.18452593,0.22141927
134,0.15171847,0.26854357
135,0.14587333,0.22232079
136,0.14698722,0.22234766
137,0.15105932,0.21800666
138,0.13841042,0.23768349
139,0.16347739,0.19570856
140,0.14819352,0.24262856
141,0.14031797,0.24888558
142,0.14441964,0.20376418
143,0.14483392,0.23322553
144,0.13405728,0.25502540
145,0.15305226,0.21356973
146,0.13806213,0.25874202
147,0.14078707,0.21353535
148,0.14381799,0.27146197
149,0.14211695,0.23575154
150,0.13960808,0.22888965
